Country,Albania,Algeria,Angola,Argentina,Armenia,Australia,Austria,Azerbaijan,Bahrain,Bangladesh,Barbados,Belarus,Belgium,Belize,Bermuda,Bolivia,Brazil,Brunei Darussalam,Bulgaria,Canada,Chile,China,Chinese Taipei,Colombia,Costa Rica,Croatia,Cuba,Cyprus,Czech Republic,Denmark,Dominican Republic,Ecuador,Egypt (Arab Rep.),El Salvador,Equatorial Guinea,Estonia,Eswatini,Finland,France,Gabon,Gambia,Georgia,Germany,Greece,Grenada,Guatemala,Guyana,Haiti,Honduras,Hong Kong China,Hungary,Iceland,India,Indonesia,Iran (Islamic Rep.),Iraq,Ireland,Italy,Jamaica,Japan,Kazakhstan,Korea,Kuwait,Latvia,Libya,Lithuania,Luxembourg,North Macedonia,Malaysia,Malta,Mauritius,Mexico,Moldova,Morocco,Myanmar,Nepal,Netherlands,New Zealand,Nicaragua,Niger,Nigeria,Norway,Oman,Panama,Papua New Guinea,Paraguay,Peru,Philippines,Poland,Portugal,Qatar,Romania,Russian Federation,Saudi Arabia,Singapore,Slovakia,Slovenia,South Africa,Spain,Sudan,Suriname,Sweden,Switzerland,Syria (Arab Rep.),Tajikistan,Thailand,Trinidad/Tobago,Tunisia,Turkey,Ukraine,United Arab Emirates,United Kingdom,United States of America,Uruguay,Venezuela,Vietnam,Yemen
Time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oct-21,0,0,0,0,0,211.8281,161.6645,0,231.0852,0,0,0,586.9848,0,0,0,124.6129,162.9298,0,503.5374,147.4665,8925.6774,829.6178,0,0,23.2112,0,0,173.7894,98.4252,16.1613,0,143.0923,0,0,0,0,210.6394,712.0371,0,0,0,1834.8923,532.7797,0,0,0,0,0,0,125.7655,0,4061.821,0,0,0,56.8203,1256.7039,0,2606.8403,0,2746.1571,0,0,0,207.9323,0,0,58.8363,0,0,0,0,0,0,0,1243.1526,114.1161,0,0,0,0,0,0,0,0,76.5484,119.3226,571.5316,119.3465,0,78.4394,0,0,812.3468,110.0745,0,184.0829,1195.1287,0,0,335.4539,66.5677,0,0,822.9538,0,15.38,687.7874,50.8768,0,771.4726,5971.3548,60.8387,0,0,0
Nov-21,0,0,0,0,0,129.2207,144.2063,0,228.2243,0,0,0,594.2677,0,0,0,158.8333,97.2782,39.3377,648.0687,103.918,10196.76,657.0633,0,0,0,0,0,138.0647,89.914,32.6333,0,232.804,0,0,0,0,235.103,733.5607,0,0,0,1880.824,433.1103,0,0,0,0,0,0,133.8883,0,4513.8793,0,0,0,61.171,1190.7463,0,2886.829,0,2678.7493,0,0,0,194.18,0,0,134.8168,0,0,0,0,0,0,0,1082.1617,66.8213,13.9667,0,0,55.7663,0,0,0,0,79.8333,119.2,619.5713,111.5327,0,154.603,0,0,740.5398,118.657,0,207.5633,1221.7003,0,0,319.3667,71.2433,0,0,782.4612,0,48.1907,732.0867,47.905,0,887.8393,6333.6667,33.1667,0,0,0
Dec-21,0,0,0,0,0,165.9439,142.8829,0,192.8087,0,0,0,559.6445,0,0,0,153.7097,156.2255,74.7187,718.6939,148.5939,10894.9935,717.4599,0,0,0,0,0,147.6377,142.1697,18.5806,0,64.8716,0,0,0,0,185.6765,707.2823,0,0,0,1768.5623,569.8674,0,0,0,0,0,0,142.1697,0,4671.1535,371.1935,0,0,60.6242,1295.2181,0,2755.9045,0,2752.5761,0,0,0,185.7968,0,0,53.9698,0,0,0,0,0,0,0,836.3761,43.9823,13.3548,0,0,0,0,0,0,0,53.6774,126.5806,464.0723,115.3048,0,167.531,0,0,766.1085,119.3465,0,139.5068,1157.09,0,0,424.1316,61.5752,0,0,1061.7097,0,31.0081,708.471,50.1635,0,937.6542,6421.5484,59.0323,0,0,0
Jan-22,0,0,0,0,0,169.7477,187.8161,0,215.6319,0,0,0,545.38,0,0,0,209.3548,142.437,115.1519,576.2865,164.8287,10015.1768,832.9208,0,0,0,0,0,151.2039,59.6732,32.3226,0,97.1903,0,0,0,0,159.5248,867.2826,0,0,0,1674.6542,492.6013,0,0,0,0,0,0,134.0865,0,4577.721,176.7742,0,0,60.3865,1039.6455,0,2742.1155,0,3006.7223,0,0,0,163.8968,0,0,134.5226,0,0,0,0,0,0,0,1075.3068,85.3494,27.0323,0,0,0,0,0,0,0,77.2903,126.0645,475.9594,178.5442,0,147.4369,0,0,727.2121,112.4519,0,213.25,1231.2655,0,0,384.6665,65.1413,0,0,903.0375,0,15.38,620.5065,29.7177,0,765.2913,6383,60.0645,0,0,0
Feb-22,0,0,0,0,0,157.1389,163.1929,0,233.4711,0,0,0,588.0207,0,0,0,206.75,128.4848,107.3321,615.9214,179.4932,11169.7971,815.8491,0,0,0,0,0,146.3471,133.1864,0,0,71.0443,0,0,0,0,230.0493,810.4368,0,0,0,1789.8571,471.4168,0,0,0,0,0,0,149.5057,0,4630.4657,312.75,0,0,42.3775,1192.3607,0,2857.1911,0,2831.6593,0,0,0,181.4571,0,0,111.4142,0,0,0,0,0,0,0,1196.8354,98.4421,15.0357,0,0,3.4218,0,0,45.4286,0,47.1071,117.75,566.4371,202.9382,0,177.7077,0,0,763.5286,122.3946,0,200.1504,1290.0132,0,0,410.3511,66.5932,0,0,1092.025,0,33.7811,617.2375,0,0,816.7539,6154.4643,37,76,0,0
Mar-22,0,0,0,0,0,200.6542,147.4,0,234.4135,0,0,0,447.4303,0,0,0,278.5484,73.6468,136.9055,659.4961,176.1029,10085.071,753.9161,0,0,53.8403,0,0,108.6481,66.8055,16.1935,0,159.9542,0,0,0,0,206.8355,829.9571,0,0,0,1685.8281,268.8861,0,0,0,0,0,0,161.9023,0,4524.4668,235.7097,0,0,75.1265,1058.6648,0,2900.4516,0,2711.4468,0,0,0,220.6484,0,0,558.1861,0,0,0,0,0,0,0,930.0465,21.3968,13.4516,0,0,0,0,0,20.0323,0,0,0,457.4155,214.4432,0,85.2181,0,0,999.0249,96.5232,0,184.9084,1209.8687,0,0,386.3306,67.5187,0,0,993.1882,0,15.1319,634.2955,0,0,1010.1655,6415.5806,28.0323,0,0,0
Apr-22,0,0,0,0,0,189.1633,99.7407,0,235.3487,0,0,0,348.601,0,0,0,172.3333,180.7362,131.207,610.7273,158.207,10499.32,692.0937,0,0,22.254,0,0,120.868,109.076,29.6667,0,214.896,0,0,0,0,183.7587,718.3293,0,0,0,1832.6733,479.2957,0,0,0,0,0,0,148.137,0,5128.2917,376.0333,0,0,62.3993,1271.0793,0,2921.9593,0,2766.4523,0,0,0,157.68,0,0,354.9679,0,0,0,0,0,0,0,1108.6937,0,14.2,0,0,0,0,0,20.8,0,61.8667,99.8333,515.6543,212.0103,0,126.5843,0,0,788.0668,133.1513,0,85.0157,1321.6867,0,0,408.298,60.9253,0,0,889.9917,0,31.7853,741.1763,0,0,762.058,6059,34.4667,72,0,0
May-22,0,0,0,0,0,142.4074,28.0535,0,233.4626,0,0,0,525.1719,0,0,0,210.4194,116.462,165.989,624.5481,99.8894,10819.4323,966.8673,0,0,44.508,0,0,155.721,110.0745,16.0645,0,130.2116,0,0,0,0,191.62,830.1948,0,0,0,1808.9784,529.2135,0,0,0,0,0,0,134.3242,0,4651.6587,209.7419,0,0,57.7713,1387.9374,0,2452.0703,0,2487.4939,0,0,0,46.6258,0,0,150.3422,0,0,0,0,0,0,0,988.7687,0,13.5161,0,0,1.1887,0,0,39.871,0,72.3871,176.8065,569.3919,210.1639,0,244.5177,0,0,1039.7865,118.871,0,156.5668,1426.6894,0,0,463.359,64.1903,0,0.951,880.6267,0,15.38,706.3313,0,0,911.5026,6162.9032,0,130,0,0
Jun-22,0,0,0,0,0,137.3277,63.8733,0,232.155,0,0,0,619.817,0,0,0,278.4667,209.23,161.0157,706.783,77.123,8739.836,722.1144,0,0,43.5189,0,0,151.3307,92.862,33.4,0,121,0,0,0,0,234.6117,797.9253,0,0,0,1823.8293,404.1217,0,0,0,0,0,0,122.5877,0,4718.274,315.9667,0,0,61.4167,1374.2593,0,2146.3897,0,2448.314,0,0,0,66.1867,0,0,222.6484,0,0,0,0,0,0,0,1276.9753,0,13.9,0,0,0.9827,0,0,0,0,79.8667,66.5667,502.3883,225.522,0,202.635,0,0,669.6233,57.7317,0,79.6133,1360.502,0,0,361.3757,65.3473,0,0,1083.7866,0,15.8927,778.7633,0,0,771.8847,6473.1667,0,107,0,0
Jul-22,0,0,0,0,0,216.1074,28.529,0,230.1342,0,0,0,653.0771,0,0,0,222.2581,156.4413,130.7577,708.471,119.281,8814.2245,982.2704,0,0,63.4119,0,0,161.4268,87.0135,16.1613,0,57.8458,0,0,0,0,162.6155,942.8845,0,0,0,1774.0303,509.7187,0,0,0,0,0,0,147.4,0,4836.1465,459.3548,0,0,52.7787,1404.5794,0,2602.3232,0,3111.5665,0,0,0,169.3129,0,0,277.5563,0,0,0,0,0,0,0,963.5681,0,0,0,0,0.2377,0,0,0,0,76.3226,158.871,534.6816,220.6245,0,193.9195,0,0,764.1026,73.7,0,134.2787,1457.8335,0,0,449.57,61.0997,0,0,973.2339,0,15.38,711.7994,0,0,837.5648,6603.8387,0,48,0,0
Aug-22,0,0,0,0,0,160.9513,27.3403,0,197.0881,0,0,0,619.3177,0,0,0,229.7097,117.6768,164.8068,660.6848,100.1148,9528.751,921.1959,0,0,81.1194,0,0,152.8681,89.391,31,0,198.1277,0,0,0,0,187.3406,935.99,0,0,0,1680.8355,354.2355,0,0,0,0,0,0,84.3984,0,4172.1332,302.9677,0,0,67.5187,1325.1735,0,3158.8771,0.2377,3011.4771,0,0,0,218.0581,0,0,425.671,0,0,0,0,0,0,0,941.9335,0,0,0,0,0.7132,0,0,0,0,104.5806,158.7419,461.2194,178.0687,0,213.2873,0,0,870.6094,123.6258,0,85.0248,1326.6,0,0,345.6768,56.1071,0,0,928.6421,0,15.6281,699.4368,0,0,819.021,6330.0645,0,85,0,0
Sep-22,0,0,0,0,0,148.874,22.847,0,163.1227,0,0,0,623.9933,0,0,0,341.5333,128.1001,155.8847,584.6867,206.671,9819.048,890.8425,0,0,22.254,0,0,167.299,110.7957,19.0333,0,66.792,0,0,0,0,88.9313,935.0073,0,0,0,1839.0607,460.625,0,0,0,0,0,0,119.6397,0,4043.182,359.6,0,0,58.7143,1292.698,0,2969.8643,0,2720.267,0,0,0,163.2767,0,0,424.3491,0,0,0,0,0,0,0,1149.72,0,0,0,0,20.3903,0,0,0,0,70.9333,64.7667,667.4763,230.1897,0,209.3895,0,0,991.6685,131.4317,0,87.859,1200.0817,0,0,187.6893,62.1537,0,0,1012.5014,0,15.8927,733.0693,0,0,994.7043,6268.2667,0,141,0,0
Oct-22,0,0,0,0,0,193.0465,142.1697,0,161.4268,0,0,0,573.1958,0,0,0,375.4194,175.0953,169.2994,556.7916,97.86,10186.6065,865.5184,0,0,23.2112,0,0,156.6719,48.9748,0,0,99.7665,0,0,0,0,207.0732,582.23,0,0,0,1942.1139,395.1271,0,0,0,0,0,0,81.5455,0,4266.7545,367.0968,0,0,79.1681,1274.2968,0,2361.2529,0,2565.4732,0,0,0,199.6903,0,0,511.5146,0,0,0,0,0,0,0,1012.5429,0,0,0,0,0.7132,0,0,39.9677,0,88.4194,142.9355,455.0381,127.4297,0,183.5094,0,0,821.9706,108.4103,0,207.7468,1138.0706,0,0,295.0377,50.8768,0,0,777.3011,0,31.0081,685.6477,0,0,744.8455,6237,0,0,0,0
Nov-22,0,0,0,0,0,176.3887,171.9667,0,208.3253,0,0,0,600.4093,0,0,0,348.6333,144.4517,144.1567,692.2887,167.061,11404.56,729.2135,0,0,0,0,0,152.8047,101.2147,0,0,156.332,0,0,0,0,157.4723,764.0233,0,0,0,1766.8347,536.0447,0,0,0,0,0,0,78.859,0,4644.0827,288.0333,0,0,62.1537,1201.31,0,2843.8373,0,2764.9783,0,0,0,173.4967,0,0,336.9357,0,0,0,0,0,0,0,1102.7977,0,0,0,0,45.9397,0,0,0,0,58.1667,184.7,575.3513,250.0887,0,207.3882,0,0,785.642,111.287,0,124.2537,1133.506,0,0,444.411,59.697,0,0,672.4004,0,15.8927,646.8403,0,0,796.697,6243.0667,0,70,0,0
Dec-22,0,0,0,0,0,147.1623,166.4194,0,234.6513,0,0,0,567.2523,0,0,0,415.871,116.462,125.3194,588.649,119.5065,11349.5419,583.5246,0,0,0,0,0,173.3139,77.5039,0,0,39.5787,0,0,0,0,204.6958,872.5129,0,0,0,1764.5206,418.6635,0,0,0,0,0,0,94.3835,0,4640.2471,329.4194,0,0,76.0774,1297.8332,0,2774.2106,0,2680.3026,0,0,0,203.929,0,0,297.652,0,0,0,0,0,0,0,1164.2223,0,0,0,0,0,0,0,0,0,69.0645,125.9355,573.6713,192.3332,0,156.8787,0,0,800.0016,134.0865,0,207.7468,1309.9581,0,0,428.6487,58.4845,0,0,830.021,0,15.8761,538.961,0,0,940.7448,5990.129,0,0,0,0
Jan-23,0,0,0,0,0,132.4223,140.7432,0,217.2961,0,0,0,623.1216,0,0,0,0,119.9131,150.6197,630.0161,201.5826,9928.0452,787.6052,0,0,0,0,0,162.3777,80.119,0,0,81.4994,0,0,0,0,203.7448,971.4135,0,0,0,1600.4787,423.6561,0,0,0,0,0,0,118.3955,0,4744.3781,382.3871,0,0,59.1977,1155.4258,0,2682.9177,0,2633.2297,0,0,0,182.2645,0,0,363.613,0,0,0,0,0,0,0,1028.7094,0,0,0,0,66.0923,0,0,0,0,77.2903,157.8065,686.1232,193.2842,0,187.8671,0,0,802.2501,137.1771,0,0,1304.49,0,0,373.7303,38.0387,0,0,903.0375,0,0,536.3458,0,0,909.8384,6309.9032,0,0,0,0
Feb-23,0,0,0,0,0,191.8832,191.8832,0,123.4475,0,0,0,620.1329,0,0,0,0,174.9915,103.9289,667.7746,118.83,10984.9671,896.0901,0,0,0,0,0,166.8779,94.4939,0,0,105.0107,0,0,0,0,215.0461,1031.8,0,0,0,1547.9632,496.1589,0,0,0,0,0,0,139.2404,0,5024.2343,231.7857,0,0,63.6979,1231.8429,0,2808.2332,0,3095.1368,0,0,0,151.7357,0,0,503.8688,0,0,0,0,0,0,0,1075.2304,0,0,0,0,68.6989,0,0,0,0,115.6786,141.9286,355.8657,199.5164,0,150.1,0,0,862.1438,69.7518,0,0,1266.0607,0,0,329.8075,52.9061,0,0,1092.025,0,38.9993,530.9032,0,0,846.4971,6596.0357,0,39,0,0
Mar-23,0,0,0,0,0,139.079,164.7552,0,217.0584,0,0,0,643.5674,0,0,0,0,0,93.8713,666.6284,259.5319,12351.4374,747.0163,0,0,0,0,0,121.2484,96.2855,0,0,62.0613,0,0,0,0,209.6884,392.2742,0,0,0,1560.0626,528.7381,0,0,0,0,0,0,139.3168,0,4928.1526,312.4516,0,0,58.2468,1287.6103,0,2648.6829,0,2950.3774,0,0,0,186.0323,0,0,367.6321,0,0,0,0,0,0,0,1003.9842,0,0,0,0,32.0952,0,0,46.3548,0,148.6452,130.0323,531.591,222.7642,0,182.2989,0,0,834.4742,107.4594,0,0,1115.4852,0,0,413.671,63.0016,0,0,993.1882,0,14.6358,601.2494,0,0,851.8294,6325.3548,0,90,0,0
Apr-23,0,0,0,0,0,143.9607,143.4693,0,223.5567,0,0,0,583.4583,0,0,0,0,86.8008,87.96,523.27,127.218,10347.308,777.617,0,0,26.2103,0,0,118.9027,112.2697,0,0,34.606,0,0,0,0,162.3857,804.804,0,0,0,1473.263,435.8127,0,0,0,0,0,0,145.6803,0,4873.2897,292.7,0,0,84.018,1354.8517,0,2819.762,0,2640.9167,0,0,0,169.6033,0,0,285.137,0,0,0,0,0,0,0,1202.5383,0,0,0,0,70.5063,0,0,10.8667,0,62.6,99.4667,525.481,210.782,0,161.3575,0,0,859.8333,110.55,0,0,1380.401,0,0,349.8293,57.486,0,0,1037.9585,0,15.38,491.0877,0,0,937.464,6194.0333,0,119,0,0
May-23,0,0,0,0,0,145.9735,169.2723,0,208.4997,0,0,0,586.2716,0,0,0,0,82.7805,101.2013,648.3223,174.75,12147.4219,1010.2814,0,0,43.0723,0,0,154.77,68.2319,0,0,90.6329,0,0,0,0,223.2397,893.1965,0,0,0,1546.9868,399.6442,0,0,0,0,0,0,143.5961,0,4764.8239,331.5806,0,0,57.2958,1008.9768,0,2115.4277,0,2725.4735,0,0,0,220.1774,0,0,449.7923,0,0,0,0,0,0,0,1016.8223,0,0,0,0,3.0906,0,0,13.4839,0,146.5161,96.5161,435.5432,198.5145,0,176.7306,0,0,810.81,83.6852,0,0,1140.4481,0,0,369.9265,50.639,0,0,928.6421,0,0,585.5584,0,0,895.3361,6469.5484,0,14,0,0
Jun-23,0,0,0,0,0,122.8333,128.975,0,210.045,0,0,0,614.4123,0,0,0,0,186.1747,115.5697,589.8457,153.78,12703.128,862.7486,0,0,44.508,0,0,146.9087,84.018,0,0,35.09,0,0,0,0,248.6147,999.372,0,0,0,1505.1997,419.1073,0,0,0,0,0,0,129.9577,0,4712.378,281.2,0,0,62.1537,1133.2603,0,2406.5507,0,2561.5663,0,0,0,181.2833,0,0,708.6633,0,0,0,0,0,0,0,1034.2567,0,0,0,0,2.211,0,0,22.6667,0,33.8667,99.6,462.3447,188.9177,0,155.1033,0,0,786.24,85.492,0,0,1192.9573,0,0,327.7193,58.223,0,0,933.6378,0,16.4053,758.6187,0,0,683.6903,6493.8,0,70,0,0
Jul-23,0,0,0,0,0,159.0494,138.6035,0,199.941,0,0,0,605.7665,0,0,0,0,93.5385,137.8513,610.2835,181.74,10315.5329,727.5815,0,0,44.7473,0,0,165.2306,111.0255,0,0,69.0871,0,0,0,0,167.8458,1041.7852,0,0,0,1699.1416,419.3768,0,0,0,0,0,0,82.021,0,4593.1742,457.0323,0,0,60.3865,1194.891,0,2578.549,0,2637.509,0,0,0,159.8935,0,0,431.9382,0,0,0,0,0,0,0,1073.1671,0,0,0,0,3.0906,0,0,0,0,96.4516,118.8387,494.2655,227.2813,0,81.1024,0,55,742.8066,111.7387,0,0,1314.4752,0,0,290.9961,61.5752,0,0,985.6373,0,0,576.5242,0,0,941.2203,6287.0645,0,67,0,0
Aug-23,0,0,0,0,0,130.2826,135.9884,0,206.36,0,0,0,624.0726,0,0,0,0,138.3703,148.7281,665.2019,176.7794,12468.5574,858.6921,0,0,90.2125,0,0,155.9587,74.1755,0,0,138.6426,0,0,0,0,171.1742,1013.9694,0,0,0,1625.9171,500.209,0,0,0,0,0,0,137.4148,0,4452.6687,265.2903,0,0,58.2468,1244.8168,0,2304.6703,0,2397.3897,0,0,0,200.8677,0,0,367.2595,0,0,0,0,0,0,0,1038.4568,0,0,0,0,31.6197,0,0,0,0,121.0645,160.9032,509.0055,187.5784,0,188.5934,0,56,754.5599,154.5323,0,0,1304.0145,0,0,372.3039,58.96,0,0,816.2252,0,0,678.2777,0,0,840.18,7019.1613,0,67,0,0
Sep-23,0,0,0,0,0,156.981,164.8423,0,233.3833,0,0,0,592.548,0,0,0,0,112.1642,165.4137,543.169,114.869,11160.56,970.7442,0,0,25.4685,0,0,173.4407,76.8937,0,0,10.89,0,0,0,0,154.5243,1021.9733,0,0,0,1431.7453,552.5043,0,0,0,0,0,0,124.7987,0,4280.7417,381,0,0,47.6593,1464.1733,0,2636.0033,0,2837.2043,0,0,0,193.9367,0,0,232.085,0,0,0,0,0,0,0,1071.598,0,0,0,0,72.4717,0,0,0,0,158.1,128.3333,652.4907,200.7097,0,127.0847,0,96,766.688,110.0587,0,0,1249.952,0,0,331.8957,63.6277,0,0,958.6216,0,0,727.6647,0,0,743.633,6640.2,0,66,0,0
Oct-23,0,0,0,0,0,179.4952,156.6719,0,231.3229,0,0,0,577.4752,0,0,0,0,139.802,135.0139,511.6206,198.8768,11563.0026,769.3505,0,0,50.0117,0,0,161.189,119.1087,0,0,34.6606,0,0,0,0,160.7135,926.0048,0,0,0,1528.4429,488.3219,0,0,0,0,0,0,148.1132,0,4404.8826,366.6774,0,0,60.8619,1313.9997,0,2432.5755,0,2679.5894,0,0,0,155.4194,0,0,464.4543,0,0,0,0,0,0,0,1310.4335,0,0,0,0,22.11,0,0,25.1613,0,143.9032,0,560.12,97.7119,0,156.6366,0,114,724.1206,104.131,0,0,1260.9832,0,0,375.3945,56.1071,0,0,883.2273,0,0,699.6745,0,0,697.0594,6135.2258,0,35,0,0
Nov-23,0,0,0,0,0,151.3307,145.189,0,234.366,0,0,0,605.3227,0,0,0,0,142.9827,116.0583,598.9353,202.943,10356.58,584.5698,0,0,0,0,0,130.449,105.8823,0,0,0.726,0,0,0,0,197.7617,907.247,0,0,0,1451.3987,465.047,0,0,0,0,0,0,81.807,0,4561.7843,376.1667,0,0,38.5697,1037.2047,0,2411.7097,0,2821.973,0,0,0,191.99,0,0,418.6731,0,0,0,0,0,0,0,1100.341,0,0,0,0,60.6797,0,0,0,0,73.6667,0,583.2127,131.4317,0,86.0573,0,112,938.2099,103.18,0,0,1178.463,0,0,283.2537,60.6797,0,0,1122.9428,0,0,728.6473,0,0,711.6963,6934.5333,0,0,0,0
Dec-23,0,0,0,0,0,189.0048,156.4342,0,210.4016,0,0,0,633.5823,0,0,0,0,143.0472,144.7084,611.9477,119.281,11419.4361,702.0635,0,0,0,0,0,137.8903,122.9126,0,0,46.6045,0,0,0,0,215.1565,1035.1284,0,0,0,1666.0955,517.8019,0,0,0,0,0,0,115.0671,0,4717.5132,315.1613,0,0,41.3671,1405.7681,0,2704.3145,0,2867.1677,0,0,0,187.2097,0,0,478.6434,0,0,0,0,0,0,0,1067.4613,0,0,0,0,0.4755,0,0,0,0,124.4516,0,560.12,177.3555,0,163.6574,0,63,690.2585,130.2826,0,0,1210.8197,0,0,374.6813,59.4355,0,0,830.257,0,0,690.1648,0,0,898.9023,6416.9677,0,0,0,0
Jan-24,0,0,0,0,0,64.4281,150.7284,0,235.3645,0,0,0,643.5674,0,0,0,0,108.1455,0,618.8423,0,0,855.8675,0,0,0,0,0,148.1132,99.6139,0,0,1.4052,0,0,0,0,203.7448,698.0103,0,0,0,1467.3432,0,0,0,0,0,0,0,129.3316,0,5084.5868,301.5806,0,0,56.3448,1252.6623,0,2434.0019,0,2802.2642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1050.8194,0,0,0,0,29.2423,0,0,0,0,0,0,0,206.8355,0,0,0,159,0,104.8442,0,0,1483.5097,0,0,379.4361,60.6242,0,0,0,0,0,575.3355,0,0,728.2035,6343.1935,0,0,0,0
